idx,color,sub_category,season,goods_name,thumbnail_url,is_soldout,goods_url,brand,normal_price,price,created_at,updated_at,image_id,s3_path
333,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",블레이즈(N4)_Navy,https://image.msscdn.net/images/goods_img/20240426/4091468/4091468_17141192252950_500.jpg,0,https://www.musinsa.com/products/4091468,케이투,159000,85500,2025-04-21 17:57:15,2025-04-21 17:57:15,4091468,https://kr.object.iwinv.kr/web-assets-prod/shoes/4091468.jpg
334,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",라이트니스 스니커즈 (네이비),https://image.msscdn.net/images/goods_img/20210609/1988947/1988947_2_500.jpg,0,https://www.musinsa.com/products/1988947,페프스튜디오,89000,44500,2025-04-21 17:57:15,2025-04-21 17:57:15,1988947,https://kr.object.iwinv.kr/web-assets-prod/shoes/1988947.jpg
335,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",X CATCHBALL MOLESKIN DECK SHOES MID HI navy,https://image.msscdn.net/images/goods_img/20231113/3706410/3706410_16998585471561_500.jpg,0,https://www.musinsa.com/products/3706410,비헤비어,109000,109000,2025-04-21 17:57:15,2025-04-21 17:57:15,3706410,https://kr.object.iwinv.kr/web-assets-prod/shoes/3706410.jpg
336,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",하이브리드 유닛 엡실론 - 네이비,https://image.msscdn.net/images/goods_img/20210709/2025749/2025749_1_500.jpg,0,https://www.musinsa.com/products/2025749,라슬로,79000,67150,2025-04-21 17:57:15,2025-04-21 17:57:15,2025749,https://kr.object.iwinv.kr/web-assets-prod/shoes/2025749.jpg
337,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",메론 MERON H2104_NAVY,https://image.msscdn.net/images/goods_img/20220818/2723991/2723991_1_500.jpg,0,https://www.musinsa.com/products/2723991,호보켄,54000,43200,2025-04-21 17:57:15,2025-04-21 17:57:15,2723991,https://kr.object.iwinv.kr/web-assets-prod/shoes/2723991.jpg
338,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",Riven 라이븐 로우탑 스니커즈 50524249_411,https://image.msscdn.net/images/goods_img/20241202/4645336/4645336_17331216059141_500.jpg,0,https://www.musinsa.com/products/4645336,휴고,310000,217000,2025-04-21 17:57:15,2025-04-21 17:57:15,4645336,https://kr.object.iwinv.kr/web-assets-prod/shoes/4645336.jpg
339,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",짐클래식 하이 Dark Navy,https://image.msscdn.net/images/goods_img/20240422/4072115/4072115_17137524973277_500.jpg,0,https://www.musinsa.com/products/4072115,문스타,153000,143000,2025-04-21 17:57:15,2025-04-21 17:57:15,4072115,https://kr.object.iwinv.kr/web-assets-prod/shoes/4072115.jpg
340,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",뮬리 V2 (NAVY),https://image.msscdn.net/images/goods_img/20240215/3870594/3870594_17079604682319_500.jpg,0,https://www.musinsa.com/products/3870594,디스커버리 익스페디션,99000,69300,2025-04-21 17:57:15,2025-04-21 17:57:15,3870594,https://kr.object.iwinv.kr/web-assets-prod/shoes/3870594.jpg
341,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",심플 베이직 스니커즈 FE LO II TL F10178M,https://image.msscdn.net/images/goods_img/20190306/972361/972361_1_500.jpg,0,https://www.musinsa.com/products/972361,페이유에,79000,79000,2025-04-21 17:57:15,2025-04-21 17:57:15,972361,https://kr.object.iwinv.kr/web-assets-prod/shoes/972361.jpg
342,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",FE LO 1920 펠로 1920 네이비 FU100175,https://image.msscdn.net/images/goods_img/20220714/2664329/2664329_1_500.jpg,0,https://www.musinsa.com/products/2664329,페이유에,59000,59000,2025-04-21 17:57:15,2025-04-21 17:57:15,2664329,https://kr.object.iwinv.kr/web-assets-prod/shoes/2664329.jpg
343,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",미쯔 스니커즈 A2 (0089721) MT22011 NV,https://image.msscdn.net/images/goods_img/20220825/2744047/2744047_1_500.jpg,0,https://www.musinsa.com/products/2744047,슈마커,39000,33100,2025-04-21 17:57:15,2025-04-21 17:57:15,2744047,https://kr.object.iwinv.kr/web-assets-prod/shoes/2744047.jpg
344,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",크러스트 CRUST Ecru_Navy,https://image.msscdn.net/images/goods_img/20191104/1212029/1212029_1_500.jpg,0,https://www.musinsa.com/products/1212029,베이크솔,129000,49000,2025-04-21 17:57:15,2025-04-21 17:57:15,1212029,https://kr.object.iwinv.kr/web-assets-prod/shoes/1212029.jpg
345,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",GOWER / NAVY WHITE / SGW7446,https://image.msscdn.net/images/goods_img/20200819/1554267/1554267_1_500.jpg,0,https://www.musinsa.com/products/1554267,스트레이,49000,49000,2025-04-21 17:57:15,2025-04-21 17:57:15,1554267,https://kr.object.iwinv.kr/web-assets-prod/shoes/1554267.jpg
346,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",LOGAN / CARBON SUEDE / SLG1443,https://image.msscdn.net/images/goods_img/20200819/1554257/1554257_1_500.jpg,0,https://www.musinsa.com/products/1554257,스트레이,89000,89000,2025-04-21 17:57:15,2025-04-21 17:57:15,1554257,https://kr.object.iwinv.kr/web-assets-prod/shoes/1554257.jpg
347,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",오스카 스웨이드 스니커즈 - 네이비,https://image.msscdn.net/images/goods_img/20231011/3619833/3619833_16970169975376_500.jpg,0,https://www.musinsa.com/products/3619833,라슬로,129000,96750,2025-04-21 17:57:15,2025-04-21 17:57:15,3619833,https://kr.object.iwinv.kr/web-assets-prod/shoes/3619833.jpg
348,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",에이블러 롤링(ABLER ROLLING)_다크네이비(DARK NAVY),https://image.msscdn.net/images/goods_img/20201117/1691988/1691988_1_500.jpg,0,https://www.musinsa.com/products/1691988,로드,188000,188000,2025-04-21 17:57:15,2025-04-21 17:57:15,1691988,https://kr.object.iwinv.kr/web-assets-prod/shoes/1691988.jpg
349,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",페로 네이비,https://image.msscdn.net/images/goods_img/20210330/1871664/1871664_1_500.jpg,0,https://www.musinsa.com/products/1871664,라벨로그,128000,115200,2025-04-21 17:57:15,2025-04-21 17:57:15,1871664,https://kr.object.iwinv.kr/web-assets-prod/shoes/1871664.jpg
350,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] DIVE LAYER (NAVY),https://image.msscdn.net/images/goods_img/20200707/1507608/1507608_1_500.jpg,0,https://www.musinsa.com/products/1507608,이피티,89000,89000,2025-04-21 17:57:15,2025-04-21 17:57:15,1507608,https://kr.object.iwinv.kr/web-assets-prod/shoes/1507608.jpg
351,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",컷  네이비 (AGFT-CFL-CT-NY011),https://image.msscdn.net/images/goods_img/20210825/2085869/2085869_1_500.jpg,0,https://www.musinsa.com/products/2085869,에이지,99000,99000,2025-04-21 17:57:15,2025-04-21 17:57:15,2085869,https://kr.object.iwinv.kr/web-assets-prod/shoes/2085869.jpg
352,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",처비 슈즈 - 네이비/에크루,https://image.msscdn.net/images/goods_img/20221005/2842053/2842053_1_500.jpg,0,https://www.musinsa.com/products/2842053,그라퍼리즈,119000,119000,2025-04-21 17:57:15,2025-04-21 17:57:15,2842053,https://kr.object.iwinv.kr/web-assets-prod/shoes/2842053.jpg
353,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",인텐스 남성 클래식 스니커즈 3cm LCMS56I126,https://image.msscdn.net/images/goods_img/20211229/2285464/2285464_1_500.jpg,0,https://www.musinsa.com/products/2285464,엘칸토,129000,44900,2025-04-21 17:57:15,2025-04-21 17:57:15,2285464,https://kr.object.iwinv.kr/web-assets-prod/shoes/2285464.jpg
354,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",STADIL 3.0 CLASSIC_BLACK IRIS,https://image.msscdn.net/images/goods_img/20200330/1373364/1373364_1_500.jpg,0,https://www.musinsa.com/products/1373364,험멜,55000,55000,2025-04-21 17:57:15,2025-04-21 17:57:15,1373364,https://kr.object.iwinv.kr/web-assets-prod/shoes/1373364.jpg
355,네이비,캔버스/단화,"봄, 여름, 가을, 겨울",스웨이드 스니커즈 2 COLOR,https://image.msscdn.net/images/goods_img/20210503/1934115/1934115_1_500.jpg,0,https://www.musinsa.com/products/1934115,빠니깔레,330000,198000,2025-04-21 17:57:15,2025-04-21 17:57:15,1934115,https://kr.object.iwinv.kr/web-assets-prod/shoes/1934115.jpg
